state,state_fips,year,employment_rate,dis_type_hearing_18_64_prevalence,dis_type_vision_18_64_prevalence,dis_type_cognitive_18_64_prevalence,dis_type_ambulatory_18_64_prevalence,dis_type_self_care_18_64_prevalence,dis_type_indep_living_18_64_prevalence
Puerto Rico,72,2021,0.04075767092317418,0.02156588521563079,0.04714013615993869,0.07138625879572488,0.07658907261132067,0.031212290824893706,0.05856928487714431
Alabama,1,2022,0.055860497102665066,0.02746012568720557,0.031231812215768835,0.06524790242584066,0.06804154608374777,0.022850212266075826,0.05102681121899463
Alaska,2,2022,0.060951058008625505,0.03190216294599909,0.027218673887436706,0.05068539436573451,0.041853403976742115,0.015674201859316998,0.038556659423996546
Arizona,4,2022,0.053028976005806076,0.019609902106142052,0.023338594545468907,0.04968291013642136,0.04178900107748757,0.015042776581860016,0.03794554389890667
Arkansas,5,2022,0.05787717170486973,0.0331504796315185,0.03423982083381965,0.07325594048994417,0.07723553169379589,0.02472781975575527,0.05411860625220955
California,6,2022,0.03950210807367282,0.01523039952265408,0.018764540800565135,0.04257996771115806,0.03441155979037208,0.015444791900450944,0.03357277981715322
Colorado,8,2022,0.052554365090825075,0.02039751528878511,0.01710281132119582,0.047308527477182,0.032447292025078144,0.01212486265190802,0.03357413083927076
Connecticut,9,2022,0.04265335655356241,0.014431719617998546,0.018093208535925304,0.05112723039887311,0.036435528762209304,0.016418272116022637,0.03822913293279193
Delaware,10,2022,0.05347534583722312,0.02045998472375456,0.017907154374946957,0.048673512687770516,0.0464126283628957,0.01818721887464992,0.03755749809046932
District of Columbia,11,2022,0.044445378207013685,0.009867904540961092,0.018145709717298467,0.04222720065107824,0.03661651624488857,0.010984733719173856,0.026741977075146018
Florida,12,2022,0.04413510139212885,0.01856919840424651,0.01932329206105365,0.04667371570769736,0.04373781900792692,0.015485965191129662,0.03614240507357617
Georgia,13,2022,0.04871814002536131,0.019592738959363035,0.02259287380198535,0.051234748293014984,0.04698228718814995,0.016348192405136852,0.039787805232771506
Hawaii,15,2022,0.04526199725791298,0.02006264401915196,0.0200839685751308,0.05058310116745672,0.037241455438577126,0.015420162743993687,0.03643864862525605
Idaho,16,2022,0.06177515654709201,0.028121195113048714,0.024155897902255644,0.060903945670543747,0.04655694086867095,0.018933961149856262,0.04518840268237037
Illinois,17,2022,0.044608631705948434,0.016240378713624406,0.0189863472748769,0.04592621232682737,0.039618485924575224,0.016415933302942474,0.03674183842239855
Indiana,18,2022,0.056851154789081655,0.021100839795018863,0.023202362745361686,0.058731373902085014,0.05063639039378514,0.016783564600366473,0.04255571638667331
Iowa,19,2022,0.0565328696839433,0.01922473839720957,0.01700604806451269,0.05154561648657586,0.037157196343427665,0.012683335288909749,0.03815774034923039
Kansas,20,2022,0.05987770026625512,0.02494928683975112,0.020408187271393777,0.05830028425248302,0.042155002002647844,0.015320108995800026,0.03965360367804951
Kentucky,21,2022,0.061535131227988274,0.03218742176485315,0.03402534771699253,0.0751693643870788,0.07193172342263826,0.02474310636591743,0.05708939841995592
Louisiana,22,2022,0.057113019236005515,0.027509194818854506,0.03238906923072039,0.06489691382026001,0.06599241107628777,0.02179677237300094,0.04814174457097631
Maine,23,2022,0.056210619471184026,0.027652460319298456,0.017600787945794595,0.06694613712743536,0.046279625676988546,0.015315208792226837,0.045868830917120636
Maryland,24,2022,0.04627202577704378,0.015278969586830242,0.015663403828220977,0.04605824151798147,0.038130431043523295,0.014017831170823327,0.033132516316214146
Massachusetts,25,2022,0.042495038773172185,0.016530998231648737,0.016413980047711295,0.051795919369423425,0.036812773429621706,0.015963345315842405,0.038775007761058966
Michigan,26,2022,0.05074846419209423,0.02094517319423995,0.019016728882808302,0.06258250207758269,0.04988453049303509,0.01916269409699305,0.04556586404726467
Minnesota,27,2022,0.049919743084001066,0.01858082540248726,0.013462980324148766,0.05236001093559148,0.034197190303932,0.014863076303910882,0.03639340203669524
Mississippi,28,2022,0.062282931098470835,0.028417682767236264,0.043939892095618834,0.07083070375465604,0.07739989613041691,0.02475283920976774,0.05138368282958154
Missouri,29,2022,0.05601003286324006,0.025143515288120147,0.025236789219624616,0.06251251906750281,0.05431349285835349,0.020660588544750575,0.04681691015106525
Montana,30,2022,0.06253668009426976,0.031789927146803336,0.02172076116380754,0.057262428214558965,0.040568568347114295,0.016764531462686933,0.041063269513810154
Nebraska,31,2022,0.05590124676571421,0.021614751671668094,0.016195516408361758,0.05416870314993597,0.0367731944495539,0.015025304946946327,0.035952469794354604
Nevada,32,2022,0.06111489719647626,0.023353479018187472,0.02746958579066508,0.04990622915986128,0.04937501761138483,0.018193212807103416,0.041765855725448164
New Hampshire,33,2022,0.04990923679371956,0.021886096854633837,0.015616885699180792,0.056381963385935444,0.03789363862208353,0.013736122352544879,0.037408242609114684
New Jersey,34,2022,0.03800116201133273,0.012484928213224618,0.017285766432152194,0.037684866453482506,0.03285404084532308,0.013239610842226171,0.03047736175233451
New Mexico,35,2022,0.06058379736414646,0.03228768899125673,0.03266897185640477,0.0675452845149139,0.06010739877349912,0.023176258458944856,0.04925600643507081
New York,36,2022,0.03895618897464938,0.014505053327279652,0.017653134027510987,0.04784221178904583,0.0427838120564722,0.017163517588106844,0.03778253978549345
North Carolina,37,2022,0.047952178056337294,0.020325834199206153,0.022683092433743057,0.05100836610663259,0.04851741731844084,0.018549367946880706,0.03955213821623811
North Dakota,38,2022,0.05871974320621022,0.02174012730508456,0.01385725671736306,0.050985358823465186,0.03467152886200609,0.015682763590309092,0.03600790470679434
Ohio,39,2022,0.05326827268623233,0.021422418738573354,0.01994816173354635,0.05916933660741003,0.050770626481391905,0.01595146655996513,0.04364754937204262
Oklahoma,40,2022,0.06908690520580175,0.03522091790233626,0.03533479200638037,0.07030612869571769,0.06527725989794997,0.02027001861798791,0.05289666181916878
Oregon,41,2022,0.059877906981278185,0.027302482022551647,0.0215464231876915,0.07088312338522702,0.04934683822285095,0.022507585972404296,0.05103637913407227
Pennsylvania,42,2022,0.0530727220078171,0.021037640737659635,0.021014568458950656,0.06170732788533752,0.04672058666842258,0.018105257809383057,0.04532484342607266
Rhode Island,44,2022,0.05129545959558551,0.015650692541293237,0.020361454707058736,0.05563439745204059,0.035824013036071405,0.017057995704021923,0.03923561217687579
South Carolina,45,2022,0.049267691132809155,0.02141501788399947,0.023920336328286333,0.053982209511638235,0.05578651933472042,0.019194129060914694,0.04402619869552004
South Dakota,46,2022,0.0583171791705098,0.02543889818187503,0.015422014476214298,0.05142886175684337,0.038486641549548985,0.014503572154392108,0.03589350758985102
Tennessee,47,2022,0.0521337806212895,0.02355899431620818,0.02760553628799707,0.059230185174281746,0.05446054816657102,0.018861241183880134,0.04629841786900724
Texas,48,2022,0.05129336879374047,0.021771203286144562,0.02423751865250453,0.04566573610629312,0.04013259108754426,0.015506219336934437,0.0344966439257534
Utah,49,2022,0.056331399014651944,0.01725888525224259,0.013968635816898532,0.05178800314569357,0.027728084985036247,0.010648784497295867,0.03344716902379893
Vermont,50,2022,0.06640263755856758,0.025840183829839557,0.017327550651832533,0.0692154185484718,0.03879742084890653,0.015004060344142986,0.04674647313640451
Virginia,51,2022,0.04759595321829755,0.01958952763759849,0.018525901667827572,0.047390402894148566,0.04234414243629103,0.01502689218769149,0.035997873135891256
Washington,53,2022,0.05373181894449363,0.020847786193003322,0.01895863430633133,0.05737525867409017,0.04076819741225659,0.016853995426441584,0.04145539197632809
West Virginia,54,2022,0.05007875800771555,0.03209926244982353,0.032662098832505364,0.06981418582199518,0.0826128506490207,0.028928422064749635,0.06449264599545822
Wisconsin,55,2022,0.050755814433347646,0.020138164921888406,0.015638825635162754,0.052426168173229544,0.03935904408749136,0.015237815510866691,0.03831767003156567
Wyoming,56,2022,0.06148727669869687,0.03165425235911522,0.022152322512104323,0.052384112463806067,0.04428678984754655,0.01654579704020688,0.0381446090757863
Puerto Rico,72,2022,0.055150749146641836,0.024376998013710734,0.055728032278107444,0.07812236847764634,0.08674534092610932,0.03265018041393377,0.059688173831662375
Alabama,1,2023,0.05784953803599091,0.026523968996836542,0.02849389053142015,0.0648641192719861,0.06756723729887734,0.022645727824739923,0.05189457638819373
Alaska,2,2023,0.07200052445751426,0.03718731562040514,0.022352660217087948,0.06176423761671521,0.05214372008953239,0.018721260196484263,0.04178334285473463
Arizona,4,2023,0.05428323092784458,0.020630891783057555,0.02394600942222962,0.05464222804754573,0.04318876359820062,0.01600530751697897,0.0398669422137154
Arkansas,5,2023,0.06522309526953189,0.029811022869969013,0.03214437212229155,0.07741797740814509,0.07058648365447553,0.024680239009576676,0.05890063460582242
California,6,2023,0.03926573721851629,0.015887624660027633,0.017805363238957275,0.04255382192960343,0.034157439556218576,0.015663236086410137,0.033381132206738405
Colorado,8,2023,0.0550335485685285,0.019983313596727312,0.017765142444102197,0.04984390138873937,0.03077097993896665,0.011506368076351005,0.031864823655805306
Connecticut,9,2023,0.04867077428046046,0.016223438534175405,0.018331063642022055,0.048714348684213545,0.03659745369531584,0.013598424716502636,0.03440818391517394
Delaware,10,2023,0.06314765906769282,0.021865190352685672,0.019381703170766002,0.057692796362521365,0.04980865629113382,0.016698317293439426,0.041067323508933606
District of Columbia,11,2023,0.05194779591514865,0.015495623373550982,0.01974739111005967,0.0455865730883474,0.037313040506794945,0.010111365209543586,0.027019863487807657
Florida,12,2023,0.044004095024935956,0.018311535051290594,0.018770876599585682,0.0471293140069064,0.041574192753652095,0.015181654642860991,0.036035959619208836
Georgia,13,2023,0.05111848866893519,0.019850687338563596,0.025200957240639327,0.05213329636182249,0.04775639190203353,0.01744929729012891,0.039512548713481845
Hawaii,15,2023,0.0467943384753167,0.020949574978564468,0.017532611267584132,0.05224290719241602,0.038311719702116075,0.012029340599787807,0.03917168525260852
Idaho,16,2023,0.06731797222068488,0.027403325400653062,0.021417358250558495,0.06294928794750902,0.040632365511201064,0.015362869609752541,0.04206955985483986
Illinois,17,2023,0.04831460361144714,0.016542947869364517,0.018797598417764884,0.04633999350242505,0.040327415163068835,0.014996158895820844,0.03540024225952174
Indiana,18,2023,0.057582945888235815,0.022024040881762734,0.022324453002687143,0.06393758944369114,0.0498993186702548,0.018856980094173637,0.045845609433583456
Iowa,19,2023,0.06163697876286222,0.021887237866537394,0.01894332785965115,0.057556597499228174,0.038568859510429154,0.014148104035275555,0.03904238920074074
Kansas,20,2023,0.06529520275554913,0.024306882601632173,0.02297395315045833,0.06309140239797144,0.043737006452254146,0.015863221204759973,0.04292588959581414
Kentucky,21,2023,0.06533894729851196,0.03326115881237316,0.03286116756689854,0.07574475728455754,0.07587041491167364,0.026629983192820686,0.05872663919053847
Louisiana,22,2023,0.05785861317388661,0.029189167091250592,0.035936076965646935,0.06903318265335555,0.06262997756834161,0.021452024035109367,0.0503251189907495
Maine,23,2023,0.057643090939111685,0.027066599325945278,0.020066239959595566,0.07087529987664992,0.043740712322380755,0.017237444031119185,0.05301867733758098
Maryland,24,2023,0.04511594904957528,0.013630502555278477,0.01686413274320441,0.0459426647694879,0.03577091512114043,0.01332563757195112,0.03181851962554769
Massachusetts,25,2023,0.04759563247350327,0.015529941524298298,0.015583449305298331,0.05522325890985277,0.03542168974804754,0.015282468037173147,0.03778248994768692
Michigan,26,2023,0.052921154623146505,0.020181750543645263,0.019144100675635472,0.06276197245845314,0.04934618450446235,0.01977552309369341,0.04775296381693335
Minnesota,27,2023,0.054907245800469844,0.018784143045460236,0.013315364278402521,0.055377092400709926,0.031408435145703996,0.015823962176612243,0.038601948611448646
Mississippi,28,2023,0.06121941249643434,0.02514755226452658,0.03470146949410232,0.06975347670482783,0.07123502789303894,0.02101108957826666,0.04713085467094448
Missouri,29,2023,0.05988810892379904,0.024418770235825678,0.02292354072996343,0.06233269049687542,0.05237360094758583,0.019180775399859365,0.04668742362407424
Montana,30,2023,0.0688983540592025,0.03029686864579097,0.019338199096765908,0.06088268658633163,0.04431014502502698,0.016908884655722267,0.03977715741162585
Nebraska,31,2023,0.06632806933960408,0.02206244235905012,0.02180893145152478,0.054379838015271846,0.03682988981017278,0.01238182239375489,0.03531669194490946
Nevada,32,2023,0.061867203902599595,0.024855842675151604,0.03275708598813199,0.05317375287181808,0.04973512344846301,0.019464038405146798,0.04156408158333207
New Hampshire,33,2023,0.06132528724466328,0.02357647549013297,0.01787430171193957,0.06235640692828159,0.040801206913300504,0.015531167084693431,0.043665168168480976
New Jersey,34,2023,0.03926415852860357,0.013615359338723989,0.018572780562840292,0.03671435644761123,0.030158720210301818,0.013009201599826659,0.031289558059972904
New Mexico,35,2023,0.06622770198937339,0.028915704419444865,0.033041212988666,0.07357734750764969,0.06303080429257599,0.02031800588863108,0.05648843115939337
New York,36,2023,0.04057066481400888,0.014259889939272343,0.019177801220173027,0.04624372820345898,0.04160243681258843,0.01647326971019776,0.03783534167393902
North Carolina,37,2023,0.05003289734177965,0.02222674786478438,0.022255218962186494,0.05365090482858921,0.04793972715353903,0.017316028092105088,0.03873562812452791
North Dakota,38,2023,0.060951434897907386,0.026183932994337425,0.018900042885024376,0.05412921520405395,0.032084999868719315,0.010896297009425954,0.03127105961018388
Ohio,39,2023,0.05778403696867199,0.022618799589565156,0.0211401164153523,0.06288681869705325,0.04959778167119142,0.018337814169499977,0.04479064970700703
Oklahoma,40,2023,0.07157365707477498,0.03457983166411257,0.03612038850678097,0.07105488073898986,0.06443526059239398,0.020043863668818645,0.051451358857242724
Oregon,41,2023,0.060070793322870415,0.022373701841363662,0.019273258618377243,0.06448498367424091,0.04026968287320811,0.01803245386786763,0.047700001333355294
Pennsylvania,42,2023,0.05583832599781865,0.019556807111185553,0.02175163846849894,0.06551400835771054,0.046400668930894805,0.01930124724468385,0.04634060647379072
Rhode Island,44,2023,0.050960267660471265,0.01564081345922583,0.01760242656601617,0.06389679355138295,0.036623227404241135,0.015049948206270017,0.04064468310571874
South Carolina,45,2023,0.05538062170542437,0.021905359967466367,0.026771614148025466,0.055033925549806864,0.05611731094636184,0.020357574910102746,0.04401982806949574
South Dakota,46,2023,0.06305176304464508,0.02169057599781459,0.019887997753029466,0.051376365640588596,0.04104184020730612,0.01489964621756754,0.034687607611227925
Tennessee,47,2023,0.05314806963786859,0.025155242532195445,0.024059122266228063,0.05591766134659751,0.052594010134465886,0.017251601361363018,0.04266916930599753
Texas,48,2023,0.05363916523947105,0.0217817112802985,0.025304837832773198,0.04692646386482125,0.039866394363998386,0.01558712475090371,0.03429806045543519
Utah,49,2023,0.056890730794119916,0.01762639537823205,0.015501545567145546,0.05310318844597055,0.030260320943093652,0.012034633978271288,0.035651993132547875
Vermont,50,2023,0.05178653596595991,0.023746374451320707,0.01612819836727519,0.06846276735998015,0.03633562369777529,0.013307896328695733,0.04324032282247349
Virginia,51,2023,0.05028149259680972,0.019007858193483003,0.020082632229907714,0.05062791218059775,0.039092043004158396,0.01405085594748085,0.03639152283137944
Washington,53,2023,0.05881761369842581,0.024354569265291642,0.01979207535266631,0.06234337884840921,0.03914406388801386,0.015681499684037526,0.04157859120244691
West Virginia,54,2023,0.0624734943300057,0.03227231752757083,0.029486140123518887,0.08093820702333683,0.07935822252730454,0.02938061057228577,0.06968205031096698
Wisconsin,55,2023,0.05404025098093878,0.020123205396884246,0.01606034647983152,0.0540656724125767,0.03897105470092257,0.015683309516213016,0.0370270292657805
Wyoming,56,2023,0.06664353693479211,0.03616612730524666,0.021142768269995754,0.051679996171630584,0.04461844915147781,0.012451173335407033,0.03911516811925371
Puerto Rico,72,2023,0.05510742457340375,0.023501504100433245,0.0588288349347528,0.0741216522686631,0.07358570244357668,0.030093999760178094,0.05712297128914701
Alabama,1,2024,0.05766189034484293,0.027165558678224417,0.02905244323655495,0.06323288213480299,0.06260690934486053,0.021340192799619302,0.05153731943507699
Alaska,2,2024,0.06599410922691268,0.04052087828644061,0.028390319134636473,0.05684902594722829,0.0426644782609721,0.01646963940828151,0.03822399558545748
Arizona,4,2024,0.054577606228983395,0.022173305268570143,0.024506277344643727,0.05189929363607129,0.0413643711328821,0.01391975743789019,0.037940611841106246
Arkansas,5,2024,0.06230599920988769,0.028556357526378518,0.029429727780047037,0.07558927347105725,0.06886661350823835,0.024453249546411836,0.0597300319229959
California,6,2024,0.040666220963854895,0.015785480413274062,0.01820707991837255,0.04472652141623538,0.034367926056553914,0.016693238685033463,0.03517856201766674
Colorado,8,2024,0.05634468261153974,0.01916828757954747,0.017989154684907534,0.050966157938285454,0.02888618375736992,0.011778603516767242,0.03213712489765506
Connecticut,9,2024,0.04288481465168169,0.012380848479690655,0.01663379441997196,0.051732934007587855,0.029748440171530204,0.012054917550792035,0.03384566355689328
Delaware,10,2024,0.0574511670080823,0.01883480872668359,0.021581690565760984,0.05660943440569511,0.041493250304607196,0.014326122212906677,0.042718346270457855
District of Columbia,11,2024,0.050535596711292693,0.01249092566643594,0.0223059780865396,0.07220637144834804,0.03139086320125606,0.014356439822396299,0.0308759475292489
Florida,12,2024,0.04512715206324407,0.01780881812115365,0.02043211503009089,0.04748290557731374,0.040304733991587426,0.015700844597920552,0.03549912956216612
Georgia,13,2024,0.05029343258330315,0.019139006908018966,0.02384542724443762,0.050039979093801264,0.04464124148828602,0.015834900456364848,0.037475906319073875
Hawaii,15,2024,0.0401019033823791,0.016120301898299917,0.0168089756295901,0.04506746969581459,0.03573225585118549,0.013629895047139844,0.03306904525933267
Idaho,16,2024,0.06901253528320886,0.025433196406776097,0.021899061382662496,0.06417861723414096,0.041839404012014164,0.01537516699498606,0.045904994388279385
Illinois,17,2024,0.046548209326715224,0.016654511936294376,0.01914180184167078,0.04749981342379769,0.03731759721274793,0.014730485765872398,0.03523409748835699
Indiana,18,2024,0.06226724416352805,0.023356203158712986,0.02592988742740867,0.0667664637568324,0.050278576331879765,0.019259528514009867,0.049313107025625094
Iowa,19,2024,0.058069962594939566,0.021089127047124005,0.01734437344532729,0.05644792626238761,0.03798485214514968,0.013527942296920255,0.034451414569655975
Kansas,20,2024,0.06043963772201365,0.025399779876388518,0.01830554048082592,0.06014660842025559,0.039431781020374916,0.014271699112824486,0.03873495734079425
Kentucky,21,2024,0.06597295011861272,0.03217269982361687,0.031792900811764536,0.07914043291874423,0.07002972485795703,0.02315061153226188,0.05986898423498984
Louisiana,22,2024,0.05893438202977479,0.024391488146049647,0.035029227236330424,0.06694622332110131,0.05792468294806436,0.021681322796488576,0.048713446115813845
Maine,23,2024,0.06114361475679029,0.027275491710556724,0.019712210964202743,0.07825526376607106,0.042327855691922205,0.013806818872927638,0.05103572427718244
Maryland,24,2024,0.05192037576351125,0.017283704028246694,0.018394070599554994,0.0502679806362379,0.038880011683547676,0.013410038830614332,0.03420417643875158
Massachusetts,25,2024,0.04542239870621322,0.014811740309329283,0.014988038220662974,0.05569135599346136,0.03460169006102986,0.01566901436341404,0.04065782883803835
Michigan,26,2024,0.053981184432078125,0.020455236057054432,0.020015985510749103,0.0621275437838192,0.046613876372699745,0.018356928843082924,0.04678904173515332
Minnesota,27,2024,0.05366058955219519,0.018037573284856702,0.01393595941056471,0.05776746415398734,0.031279701190677994,0.015086597419905423,0.04025099515428545
Mississippi,28,2024,0.06284156062912825,0.024609739649744833,0.04000282701328991,0.07070242445837664,0.07093918682140637,0.024304657798875674,0.05400361033155565
Missouri,29,2024,0.06493506493506493,0.02454306046172085,0.02586844496171523,0.0651525343967855,0.05061718272014532,0.018102892947160953,0.04839696486126792
Montana,30,2024,0.06185907836783322,0.027305870541257413,0.01777783871817959,0.061886501548647964,0.04247088953181013,0.01545600940919804,0.04117133546320038
Nebraska,31,2024,0.059808791657302574,0.021348412323233888,0.017743128477092626,0.05033448113447184,0.03516938462187573,0.013084760765694438,0.03359105042317095
Nevada,32,2024,0.06371041725018368,0.026115684531420616,0.030767076244870125,0.052112128629475826,0.04575027095485709,0.017112778109283095,0.03764039926771152
New Hampshire,33,2024,0.060712410014674936,0.022537600853472697,0.017399610626581023,0.06231619612482978,0.03778708065105491,0.012059531600461044,0.039954835503242234
New Jersey,34,2024,0.03844605821140893,0.012989576406641203,0.018594736094126398,0.036842428463901664,0.030008228690936334,0.01347733250052197,0.02967715108332734
New Mexico,35,2024,0.061443800704711275,0.03208600253957366,0.031649947126239676,0.06916622775321224,0.06009317213981537,0.02051665217231538,0.05318732826235184
New York,36,2024,0.04383206242580373,0.014956223680832876,0.020233639852026985,0.05060150382186083,0.04261476589908227,0.018296416231838787,0.041596267610840613
North Carolina,37,2024,0.0522861434807051,0.021818574690697517,0.02383760925310218,0.05617054562612198,0.046723154668637835,0.017480191151345647,0.04027097271960949
North Dakota,38,2024,0.05939295876806338,0.01792067777114923,0.01501937776556981,0.05329851201078116,0.03419327979948412,0.012193185378478019,0.036575264271520476
Ohio,39,2024,0.05754458148047843,0.02307709133127247,0.021784565846992728,0.0630763085057732,0.04688721815763745,0.017523203437064427,0.044077536563275184
Oklahoma,40,2024,0.07413109186561964,0.03262865326812455,0.03390433090876044,0.07046772602887273,0.061761394426736047,0.018676980918689856,0.05198386385591238
Oregon,41,2024,0.06520878651268201,0.026131931576388864,0.02020240940596969,0.07425388629873661,0.043407916486173335,0.018759630365225093,0.052123749730962766
Pennsylvania,42,2024,0.05332765242847631,0.01977906619497994,0.021251906221383926,0.060058796585164234,0.04481435623772064,0.018145654361318812,0.04477470085212273
Rhode Island,44,2024,0.05328361039125213,0.015307884868948102,0.02105238401124205,0.05838574870315139,0.0337349680950988,0.015204989541424924,0.03942654964038083
South Carolina,45,2024,0.05629056163476396,0.020734760808552237,0.025020024597142948,0.05667465548232475,0.051836902021380596,0.018254233546718804,0.04017344139257671
South Dakota,46,2024,0.06768253212115857,0.021824524065177764,0.020337797993496054,0.056316953095137026,0.04140359234508948,0.015259110999275845,0.03608288017640946
Tennessee,47,2024,0.05430030092862682,0.023565358204347076,0.025695031928868295,0.05737036211412277,0.051326273391094246,0.018090976339767976,0.04497738222018196
Texas,48,2024,0.05430040423187074,0.02100509180807827,0.02592426211518657,0.04961699569078118,0.03977966124762352,0.01552792021423606,0.03513448720677329
Utah,49,2024,0.055861853002730465,0.018060449938433504,0.0149129307588289,0.053313703846973134,0.028697968990512572,0.010818416387881674,0.033090987581374284
Vermont,50,2024,0.05872431491321932,0.019226733476175796,0.016260204729346354,0.07372795506421434,0.03832133335751464,0.015894894202444214,0.04225166009021356
Virginia,51,2024,0.051176334226102904,0.01819126388460939,0.020541793389651234,0.04994672865374088,0.04027541160762305,0.014278532158107121,0.03767996301741084
Washington,53,2024,0.058432225244829085,0.021152480428769906,0.01864576642248213,0.061467125669074044,0.03849411860080647,0.016948083452626807,0.043383462098591764
West Virginia,54,2024,0.06422406256143474,0.034087327970378944,0.030920135578753533,0.08088392921532463,0.07496248467527387,0.031069307771871262,0.06615539790941592
Wisconsin,55,2024,0.05447415544490125,0.0201322718929188,0.017392398755522575,0.05271585237072609,0.03765819826919793,0.015940925107766735,0.038759374988458384
Wyoming,56,2024,0.061149907303753456,0.030181068642607105,0.014458245227475996,0.04883285652516422,0.03672607518761365,0.010199548661087122,0.03783369167984552
Puerto Rico,72,2024,0.052082213821463115,0.02497967922919847,0.051682058976667895,0.07126251722961376,0.0738137000080344,0.031889784730258074,0.061286296966022835
